case_nbr,messageid,severity,message,timestamp
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 08:06:52
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:00:43
209301297,LOG007,Informational,The previous log entry was repeated 7 times.,2025-04-19 09:00:43
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 09:01:08
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 09:01:08
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:01:59
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 09:02:53
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 09:02:53
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 09:04:38
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 09:04:38
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:04:59
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 09:07:49
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 09:07:49
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:07:59
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 09:08:47
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 09:08:47
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 09:16:48
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 09:16:48
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:16:59
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 09:37:17
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 09:37:17
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:37:19
209301297,USR0031,Informational,Unable to log in for Admin from 150.110.40.44 using GUI.,2025-04-19 09:42:39
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 09:42:39
209301297,USR0031,Informational,Unable to log in for HWE_Guest from 150.110.40.44 using GUI.,2025-04-19 09:42:39
209301297,USR0034,Warning,"Login attempt alert for Admin from 150.110.40.44 using REDFISH, IP will be blocked for 60 seconds.",2025-04-19 09:42:40
209301297,USR0031,Informational,Unable to log in for Admin from 150.110.40.44 using REDFISH.,2025-04-19 09:42:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:42:59
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 09:43:43
209301297,USR0031,Informational,Unable to log in for user from 150.110.40.44 using SSH.,2025-04-19 09:43:43
209301297,USR0031,Informational,Unable to log in for factory from 150.110.40.44 using SSH.,2025-04-19 09:43:44
209301297,USR0034,Warning,"Login attempt alert for USERID from 150.110.40.44 using SSH, IP will be blocked for 60 seconds.",2025-04-19 09:43:45
209301297,USR0031,Informational,Unable to log in for USERID from 150.110.40.44 using SSH.,2025-04-19 09:43:45
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:43:59
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 09:55:35
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 09:55:35
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 09:55:39
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 10:02:27
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-19 10:02:27
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 10:02:59
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 10:10:00
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 10:10:00
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 10:10:19
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 10:12:00
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 10:12:00
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 10:27:42
209301297,LOG007,Informational,The previous log entry was repeated 5 times.,2025-04-19 10:27:42
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 10:27:59
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 10:27:59
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 10:32:13
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 10:32:13
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 10:32:19
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 10:33:43
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 10:33:43
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 10:33:59
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 10:34:30
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 10:34:30
209301297,LOG007,Informational,The previous log entry was repeated 5 times.,2025-04-19 10:57:35
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 10:57:35
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 10:57:39
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-19 10:57:45
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 10:57:45
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 11:00:50
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 11:02:44
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 11:02:44
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 11:02:59
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 11:05:54
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 11:05:54
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 11:05:59
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 11:11:59
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 11:11:59
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 11:12:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 11:32:13
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 11:32:13
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 11:32:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 11:39:47
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 11:39:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 11:39:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 11:40:34
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 11:40:34
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 12:00:49
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:00:49
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 12:08:31
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 12:08:31
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:08:38
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 12:10:47
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 12:10:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:10:58
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 12:21:37
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 12:21:37
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:21:38
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-19 12:22:50
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 12:22:50
209301297,PDR1017,Informational,Drive 2 in disk drive bay 1 is operating normally.,2025-04-19 12:25:19
209301297,PDR8,Informational,Disk 3 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-19 12:25:21
209301297,PDR8,Informational,Disk 0 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-19 12:25:22
209301297,PDR8,Informational,Disk 1 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-19 12:25:22
209301297,PDR8,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 is inserted.,2025-04-19 12:25:22
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-19 12:25:34
209301297,PDR1002,Warning,A predictive failure detected on drive 2 in disk drive bay 1.,2025-04-19 12:25:34
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:25:36
209301297,LOG007,Informational,The previous log entry was repeated 4 times.,2025-04-19 12:25:38
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:25:38
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:25:39
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 12:25:39
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:25:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:25:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:25:41
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:25:41
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 12:25:41
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 12:25:42
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:25:42
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:25:43
209301297,LOG007,Informational,The previous log entry was repeated 36 times.,2025-04-19 12:26:05
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:26:05
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-19 12:26:05
209301297,LOG007,Informational,The previous log entry was repeated 26 times.,2025-04-19 12:26:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:26:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:26:19
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:26:19
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 12:26:19
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 12:26:20
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:26:20
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:26:21
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:26:21
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-19 12:26:21
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-19 12:26:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-19 12:26:25
